,event,timestamp,user_id,request,movie_name,movie_rating,movie_year
613,"2022-10-18T05:18:26,93414,GET /rate/an+unlikely+weapon+2009=3",2022-10-18T05:18:26,93414,GET /rate/an+unlikely+weapon+2009=3,an+unlikely+weapon+2009,3,2009
614,"2022-10-18T05:18:27,333234,GET /rate/the+shawshank+redemption+1994=4",2022-10-18T05:18:27,333234,GET /rate/the+shawshank+redemption+1994=4,the+shawshank+redemption+1994,4,1994
615,"2022-10-18T05:18:27,407049,GET /rate/spirited+away+2001=4",2022-10-18T05:18:27,407049,GET /rate/spirited+away+2001=4,spirited+away+2001,4,2001
616,"2022-10-18T05:18:28,607279,GET /rate/alien+1979=5",2022-10-18T05:18:28,607279,GET /rate/alien+1979=5,alien+1979,5,1979
617,"2022-10-18T05:18:29,236904,GET /rate/the+shawshank+redemption+1994=3",2022-10-18T05:18:29,236904,GET /rate/the+shawshank+redemption+1994=3,the+shawshank+redemption+1994,3,1994
618,"2022-10-18T05:18:29,225764,GET /rate/the+fugitive+1947=3",2022-10-18T05:18:29,225764,GET /rate/the+fugitive+1947=3,the+fugitive+1947,3,1947
619,"2022-10-18T05:18:29,269806,GET /rate/the+usual+suspects+1995=5",2022-10-18T05:18:29,269806,GET /rate/the+usual+suspects+1995=5,the+usual+suspects+1995,5,1995
620,"2022-10-18T05:18:30,430040,GET /rate/schindlers+list+1993=5",2022-10-18T05:18:30,430040,GET /rate/schindlers+list+1993=5,schindlers+list+1993,5,1993
621,"2022-10-18T05:18:30,419516,GET /rate/the+shawshank+redemption+1994=3",2022-10-18T05:18:30,419516,GET /rate/the+shawshank+redemption+1994=3,the+shawshank+redemption+1994,3,1994
622,"2022-10-18T05:18:31,187987,GET /rate/the+shawshank+redemption+1994=5",2022-10-18T05:18:31,187987,GET /rate/the+shawshank+redemption+1994=5,the+shawshank+redemption+1994,5,1994
623,"2022-10-18T05:27:14,196961,GET /rate/schindlers+list+1993=5",2022-10-18T05:27:14,196961,GET /rate/schindlers+list+1993=5,schindlers+list+1993,5,1993
624,"2022-10-18T05:27:14,185015,GET /rate/interstellar+2014=5",2022-10-18T05:27:14,185015,GET /rate/interstellar+2014=5,interstellar+2014,5,2014
625,"2022-10-18T05:27:15,109930,GET /rate/the+shawshank+redemption+1994=4",2022-10-18T05:27:15,109930,GET /rate/the+shawshank+redemption+1994=4,the+shawshank+redemption+1994,4,1994
626,"2022-10-18T05:27:16,388725,GET /rate/schindlers+list+1993=4",2022-10-18T05:27:16,388725,GET /rate/schindlers+list+1993=4,schindlers+list+1993,4,1993
627,"2022-10-18T05:27:16,504527,GET /rate/biker+boyz+2003=3",2022-10-18T05:27:16,504527,GET /rate/biker+boyz+2003=3,biker+boyz+2003,3,2003
628,"2022-10-18T05:27:16,511531,GET /rate/the+godfather+1972=5",2022-10-18T05:27:16,511531,GET /rate/the+godfather+1972=5,the+godfather+1972,5,1972
629,"2022-10-18T05:27:17,53762,GET /rate/the+shawshank+redemption+1994=5",2022-10-18T05:27:17,53762,GET /rate/the+shawshank+redemption+1994=5,the+shawshank+redemption+1994,5,1994
630,"2022-10-18T05:27:18,489377,GET /rate/gone+girl+2014=4",2022-10-18T05:27:18,489377,GET /rate/gone+girl+2014=4,gone+girl+2014,4,2014
631,"2022-10-18T05:27:18,598686,GET /rate/schindlers+list+1993=4",2022-10-18T05:27:18,598686,GET /rate/schindlers+list+1993=4,schindlers+list+1993,4,1993
632,"2022-10-18T05:27:19,104773,GET /rate/fight+club+1999=5",2022-10-18T05:27:19,104773,GET /rate/fight+club+1999=5,fight+club+1999,5,1999
633,"2022-10-18T05:27:19,490914,GET /rate/the+usual+suspects+1995=4",2022-10-18T05:27:19,490914,GET /rate/the+usual+suspects+1995=4,the+usual+suspects+1995,4,1995
634,"2022-10-18T05:27:20,604994,GET /rate/the+godfather+1972=5",2022-10-18T05:27:20,604994,GET /rate/the+godfather+1972=5,the+godfather+1972,5,1972
635,"2022-10-18T05:27:20,21895,GET /rate/alice+in+wonderland+1951=4",2022-10-18T05:27:20,21895,GET /rate/alice+in+wonderland+1951=4,alice+in+wonderland+1951,4,1951
636,"2022-10-18T05:27:20,494812,GET /rate/mnilmontant+1926=4",2022-10-18T05:27:20,494812,GET /rate/mnilmontant+1926=4,mnilmontant+1926,4,1926
637,"2022-10-18T05:27:21,483798,GET /rate/interstellar+2014=3",2022-10-18T05:27:21,483798,GET /rate/interstellar+2014=3,interstellar+2014,3,2014
638,"2022-10-18T05:27:21,489254,GET /rate/the+usual+suspects+1995=5",2022-10-18T05:27:21,489254,GET /rate/the+usual+suspects+1995=5,the+usual+suspects+1995,5,1995
639,"2022-10-18T05:27:21,51436,GET /rate/stitch+the+movie+2003=3",2022-10-18T05:27:21,51436,GET /rate/stitch+the+movie+2003=3,stitch+the+movie+2003,3,2003
640,"2022-10-18T05:27:22,469934,GET /rate/the+shawshank+redemption+1994=5",2022-10-18T05:27:22,469934,GET /rate/the+shawshank+redemption+1994=5,the+shawshank+redemption+1994,5,1994
641,"2022-10-18T05:27:22,629956,GET /rate/ninja+iii+the+domination+1984=3",2022-10-18T05:27:22,629956,GET /rate/ninja+iii+the+domination+1984=3,ninja+iii+the+domination+1984,3,1984
642,"2022-10-18T05:27:22,175690,GET /rate/schindlers+list+1993=4",2022-10-18T05:27:22,175690,GET /rate/schindlers+list+1993=4,schindlers+list+1993,4,1993
643,"2022-10-18T05:27:22,610191,GET /rate/were+no+angels+1955=3",2022-10-18T05:27:22,610191,GET /rate/were+no+angels+1955=3,were+no+angels+1955,3,1955
644,"2022-10-18T05:27:22,219850,GET /rate/gabrielle+2005=4",2022-10-18T05:27:22,219850,GET /rate/gabrielle+2005=4,gabrielle+2005,4,2005
645,"2022-10-18T05:27:23,397127,GET /rate/airplane+1980=5",2022-10-18T05:27:23,397127,GET /rate/airplane+1980=5,airplane+1980,5,1980
646,"2022-10-18T05:27:24,25439,GET /rate/fight+club+1999=5",2022-10-18T05:27:24,25439,GET /rate/fight+club+1999=5,fight+club+1999,5,1999
647,"2022-10-18T05:27:24,372452,GET /rate/the+shawshank+redemption+1994=5",2022-10-18T05:27:24,372452,GET /rate/the+shawshank+redemption+1994=5,the+shawshank+redemption+1994,5,1994
648,"2022-10-18T05:27:24,601424,GET /rate/total+recall+2012=3",2022-10-18T05:27:24,601424,GET /rate/total+recall+2012=3,total+recall+2012,3,2012
649,"2022-10-18T05:27:24,569445,GET /rate/good+will+hunting+1997=4",2022-10-18T05:27:24,569445,GET /rate/good+will+hunting+1997=4,good+will+hunting+1997,4,1997
650,"2022-10-18T05:27:24,463118,GET /rate/schindlers+list+1993=5",2022-10-18T05:27:24,463118,GET /rate/schindlers+list+1993=5,schindlers+list+1993,5,1993
651,"2022-10-18T05:27:24,633370,GET /rate/murder+at+the+gallop+1963=4",2022-10-18T05:27:24,633370,GET /rate/murder+at+the+gallop+1963=4,murder+at+the+gallop+1963,4,1963
652,"2022-10-18T05:27:24,126152,GET /rate/the+shawshank+redemption+1994=5",2022-10-18T05:27:24,126152,GET /rate/the+shawshank+redemption+1994=5,the+shawshank+redemption+1994,5,1994
653,"2022-10-18T05:27:25,168196,GET /rate/electrick+children+2012=3",2022-10-18T05:27:25,168196,GET /rate/electrick+children+2012=3,electrick+children+2012,3,2012
654,"2022-10-18T05:27:26,628659,GET /rate/the+shawshank+redemption+1994=5",2022-10-18T05:27:26,628659,GET /rate/the+shawshank+redemption+1994=5,the+shawshank+redemption+1994,5,1994
655,"2022-10-18T05:27:26,123891,GET /rate/fight+club+1999=4",2022-10-18T05:27:26,123891,GET /rate/fight+club+1999=4,fight+club+1999,4,1999
656,"2022-10-18T05:27:26,38791,GET /rate/the+shawshank+redemption+1994=4",2022-10-18T05:27:26,38791,GET /rate/the+shawshank+redemption+1994=4,the+shawshank+redemption+1994,4,1994
657,"2022-10-18T05:27:26,286045,GET /rate/the+shawshank+redemption+1994=5",2022-10-18T05:27:26,286045,GET /rate/the+shawshank+redemption+1994=5,the+shawshank+redemption+1994,5,1994
658,"2022-10-18T05:27:28,24747,GET /rate/the+good_+the+bad+and+the+ugly+1966=4",2022-10-18T05:27:28,24747,GET /rate/the+good_+the+bad+and+the+ugly+1966=4,the+good_+the+bad+and+the+ugly+1966,4,1966
659,"2022-10-18T05:27:28,595466,GET /rate/a+brief+vacation+1973=4",2022-10-18T05:27:28,595466,GET /rate/a+brief+vacation+1973=4,a+brief+vacation+1973,4,1973
660,"2022-10-18T05:27:28,71223,GET /rate/troy+2004=5",2022-10-18T05:27:28,71223,GET /rate/troy+2004=5,troy+2004,5,2004
661,"2022-10-18T05:27:29,129782,GET /rate/schindlers+list+1993=4",2022-10-18T05:27:29,129782,GET /rate/schindlers+list+1993=4,schindlers+list+1993,4,1993
662,"2022-10-18T05:27:29,371274,GET /rate/life+is+beautiful+1997=4",2022-10-18T05:27:29,371274,GET /rate/life+is+beautiful+1997=4,life+is+beautiful+1997,4,1997
663,"2022-10-18T05:27:29,417956,GET /rate/the+usual+suspects+1995=3",2022-10-18T05:27:29,417956,GET /rate/the+usual+suspects+1995=3,the+usual+suspects+1995,3,1995
664,"2022-10-18T05:27:30,623874,GET /rate/sleep+tight+2011=3",2022-10-18T05:27:30,623874,GET /rate/sleep+tight+2011=3,sleep+tight+2011,3,2011
665,"2022-10-18T05:27:30,240275,GET /rate/the+usual+suspects+1995=5",2022-10-18T05:27:30,240275,GET /rate/the+usual+suspects+1995=5,the+usual+suspects+1995,5,1995
666,"2022-10-18T05:27:31,417451,GET /rate/the+shawshank+redemption+1994=4",2022-10-18T05:27:31,417451,GET /rate/the+shawshank+redemption+1994=4,the+shawshank+redemption+1994,4,1994
667,"2022-10-18T05:27:32,2186,GET /rate/wild+at+heart+1990=4",2022-10-18T05:27:32,2186,GET /rate/wild+at+heart+1990=4,wild+at+heart+1990,4,1990
668,"2022-10-18T05:27:32,112629,GET /rate/justin+and+the+knights+of+valour+2013=3",2022-10-18T05:27:32,112629,GET /rate/justin+and+the+knights+of+valour+2013=3,justin+and+the+knights+of+valour+2013,3,2013
669,"2022-10-18T05:27:33,637817,GET /rate/the+shawshank+redemption+1994=4",2022-10-18T05:27:33,637817,GET /rate/the+shawshank+redemption+1994=4,the+shawshank+redemption+1994,4,1994
670,"2022-10-18T05:27:33,118690,GET /rate/the+shawshank+redemption+1994=4",2022-10-18T05:27:33,118690,GET /rate/the+shawshank+redemption+1994=4,the+shawshank+redemption+1994,4,1994
671,"2022-10-18T05:27:34,556693,GET /rate/ugly_+dirty+and+bad+1976=4",2022-10-18T05:27:34,556693,GET /rate/ugly_+dirty+and+bad+1976=4,ugly_+dirty+and+bad+1976,4,1976
672,"2022-10-18T05:27:34,66933,GET /rate/conviction+2010=5",2022-10-18T05:27:34,66933,GET /rate/conviction+2010=5,conviction+2010,5,2010
673,"2022-10-18T05:27:35,394283,GET /rate/wicked+little+things+2006=3",2022-10-18T05:27:35,394283,GET /rate/wicked+little+things+2006=3,wicked+little+things+2006,3,2006
674,"2022-10-18T05:27:36,268723,GET /rate/the+shawshank+redemption+1994=4",2022-10-18T05:27:36,268723,GET /rate/the+shawshank+redemption+1994=4,the+shawshank+redemption+1994,4,1994
675,"2022-10-18T05:27:36,518990,GET /rate/the+shawshank+redemption+1994=5",2022-10-18T05:27:36,518990,GET /rate/the+shawshank+redemption+1994=5,the+shawshank+redemption+1994,5,1994
676,"2022-10-18T05:27:37,350427,GET /rate/fight+club+1999=3",2022-10-18T05:27:37,350427,GET /rate/fight+club+1999=3,fight+club+1999,3,1999
677,"2022-10-18T05:27:37,124419,GET /rate/the+godfather+1972=5",2022-10-18T05:27:37,124419,GET /rate/the+godfather+1972=5,the+godfather+1972,5,1972
678,"2022-10-18T05:27:37,403552,GET /rate/schindlers+list+1993=5",2022-10-18T05:27:37,403552,GET /rate/schindlers+list+1993=5,schindlers+list+1993,5,1993
679,"2022-10-18T05:27:38,319450,GET /rate/the+shawshank+redemption+1994=4",2022-10-18T05:27:38,319450,GET /rate/the+shawshank+redemption+1994=4,the+shawshank+redemption+1994,4,1994
680,"2022-10-18T05:18:31,326899,GET /rate/the+shawshank+redemption+1994=5",2022-10-18T05:18:31,326899,GET /rate/the+shawshank+redemption+1994=5,the+shawshank+redemption+1994,5,1994
681,"2022-10-18T05:18:32,270873,GET /rate/the+shawshank+redemption+1994=5",2022-10-18T05:18:32,270873,GET /rate/the+shawshank+redemption+1994=5,the+shawshank+redemption+1994,5,1994
682,"2022-10-18T05:18:33,287740,GET /rate/the+godfather+1972=5",2022-10-18T05:18:33,287740,GET /rate/the+godfather+1972=5,the+godfather+1972,5,1972
683,"2022-10-18T05:18:33,162847,GET /rate/spirited+away+2001=3",2022-10-18T05:18:33,162847,GET /rate/spirited+away+2001=3,spirited+away+2001,3,2001
684,"2022-10-18T05:18:33,300732,GET /rate/the+shawshank+redemption+1994=4",2022-10-18T05:18:33,300732,GET /rate/the+shawshank+redemption+1994=4,the+shawshank+redemption+1994,4,1994
685,"2022-10-18T05:18:34,566564,GET /rate/the+shawshank+redemption+1994=5",2022-10-18T05:18:34,566564,GET /rate/the+shawshank+redemption+1994=5,the+shawshank+redemption+1994,5,1994
686,"2022-10-18T05:18:35,375504,GET /rate/mulan+1998=3",2022-10-18T05:18:35,375504,GET /rate/mulan+1998=3,mulan+1998,3,1998
687,"2022-10-18T05:18:36,121411,GET /rate/dr.+horribles+sing-along+blog+2008=4",2022-10-18T05:18:36,121411,GET /rate/dr.+horribles+sing-along+blog+2008=4,dr.+horribles+sing-along+blog+2008,4,2008
688,"2022-10-18T05:18:37,178285,GET /rate/the+shawshank+redemption+1994=4",2022-10-18T05:18:37,178285,GET /rate/the+shawshank+redemption+1994=4,the+shawshank+redemption+1994,4,1994
689,"2022-10-18T05:18:37,549082,GET /rate/life+is+beautiful+1997=5",2022-10-18T05:18:37,549082,GET /rate/life+is+beautiful+1997=5,life+is+beautiful+1997,5,1997
690,"2022-10-18T05:18:37,507306,GET /rate/the+company+of+wolves+1984=3",2022-10-18T05:18:37,507306,GET /rate/the+company+of+wolves+1984=3,the+company+of+wolves+1984,3,1984
691,"2022-10-18T05:18:39,119018,GET /rate/spirited+away+2001=3",2022-10-18T05:18:39,119018,GET /rate/spirited+away+2001=3,spirited+away+2001,3,2001
692,"2022-10-18T05:18:39,616230,GET /rate/spirited+away+2001=5",2022-10-18T05:18:39,616230,GET /rate/spirited+away+2001=5,spirited+away+2001,5,2001
693,"2022-10-18T05:18:40,163738,GET /rate/the+usual+suspects+1995=3",2022-10-18T05:18:40,163738,GET /rate/the+usual+suspects+1995=3,the+usual+suspects+1995,3,1995
694,"2022-10-18T05:18:41,94922,GET /rate/the+godfather+1972=5",2022-10-18T05:18:41,94922,GET /rate/the+godfather+1972=5,the+godfather+1972,5,1972
695,"2022-10-18T05:18:41,499048,GET /rate/the+shawshank+redemption+1994=4",2022-10-18T05:18:41,499048,GET /rate/the+shawshank+redemption+1994=4,the+shawshank+redemption+1994,4,1994
696,"2022-10-18T05:18:41,334538,GET /rate/ginger+snaps+2+unleashed+2004=4",2022-10-18T05:18:41,334538,GET /rate/ginger+snaps+2+unleashed+2004=4,ginger+snaps+2+unleashed+2004,4,2004
697,"2022-10-18T05:18:42,52251,GET /rate/the+lord+of+the+rings+the+return+of+the+king+2003=5",2022-10-18T05:18:42,52251,GET /rate/the+lord+of+the+rings+the+return+of+the+king+2003=5,the+lord+of+the+rings+the+return+of+the+king+2003,5,2003
698,"2022-10-18T05:18:42,638433,GET /rate/nightcrawler+2014=5",2022-10-18T05:18:42,638433,GET /rate/nightcrawler+2014=5,nightcrawler+2014,5,2014
699,"2022-10-18T05:18:43,19037,GET /rate/the+matrix+1999=4",2022-10-18T05:18:43,19037,GET /rate/the+matrix+1999=4,the+matrix+1999,4,1999
700,"2022-10-18T05:18:43,627099,GET /rate/the+usual+suspects+1995=4",2022-10-18T05:18:43,627099,GET /rate/the+usual+suspects+1995=4,the+usual+suspects+1995,4,1995
701,"2022-10-18T05:18:43,471499,GET /rate/schindlers+list+1993=5",2022-10-18T05:18:43,471499,GET /rate/schindlers+list+1993=5,schindlers+list+1993,5,1993
702,"2022-10-18T05:18:43,617404,GET /rate/fight+club+1999=4",2022-10-18T05:18:43,617404,GET /rate/fight+club+1999=4,fight+club+1999,4,1999
703,"2022-10-18T05:18:44,542523,GET /rate/the+usual+suspects+1995=4",2022-10-18T05:18:44,542523,GET /rate/the+usual+suspects+1995=4,the+usual+suspects+1995,4,1995
704,"2022-10-18T05:18:44,278295,GET /rate/star+wars+1977=4",2022-10-18T05:18:44,278295,GET /rate/star+wars+1977=4,star+wars+1977,4,1977
705,"2022-10-18T05:18:45,570892,GET /rate/wild+in+the+country+1961=3",2022-10-18T05:18:45,570892,GET /rate/wild+in+the+country+1961=3,wild+in+the+country+1961,3,1961
706,"2022-10-18T05:18:47,387732,GET /rate/spirited+away+2001=4",2022-10-18T05:18:47,387732,GET /rate/spirited+away+2001=4,spirited+away+2001,4,2001
707,"2022-10-18T05:18:47,481009,GET /rate/schindlers+list+1993=4",2022-10-18T05:18:47,481009,GET /rate/schindlers+list+1993=4,schindlers+list+1993,4,1993
708,"2022-10-18T05:18:48,272233,GET /rate/dr.+mabuse_+the+gambler+1922=3",2022-10-18T05:18:48,272233,GET /rate/dr.+mabuse_+the+gambler+1922=3,dr.+mabuse_+the+gambler+1922,3,1922
709,"2022-10-18T05:18:48,7951,GET /rate/the+usual+suspects+1995=4",2022-10-18T05:18:48,7951,GET /rate/the+usual+suspects+1995=4,the+usual+suspects+1995,4,1995
710,"2022-10-18T05:18:49,14695,GET /rate/the+illusionist+2010=5",2022-10-18T05:18:49,14695,GET /rate/the+illusionist+2010=5,the+illusionist+2010,5,2010
711,"2022-10-18T05:18:50,388506,GET /rate/schindlers+list+1993=5",2022-10-18T05:18:50,388506,GET /rate/schindlers+list+1993=5,schindlers+list+1993,5,1993
712,"2022-10-18T05:18:51,495869,GET /rate/the+shawshank+redemption+1994=5",2022-10-18T05:18:51,495869,GET /rate/the+shawshank+redemption+1994=5,the+shawshank+redemption+1994,5,1994
713,"2022-10-18T05:18:51,82345,GET /rate/jiro+dreams+of+sushi+2011=4",2022-10-18T05:18:51,82345,GET /rate/jiro+dreams+of+sushi+2011=4,jiro+dreams+of+sushi+2011,4,2011
714,"2022-10-18T05:18:52,171457,GET /rate/the+shawshank+redemption+1994=4",2022-10-18T05:18:52,171457,GET /rate/the+shawshank+redemption+1994=4,the+shawshank+redemption+1994,4,1994
715,"2022-10-18T05:18:53,347747,GET /rate/the+shawshank+redemption+1994=4",2022-10-18T05:18:53,347747,GET /rate/the+shawshank+redemption+1994=4,the+shawshank+redemption+1994,4,1994
716,"2022-10-18T05:18:53,520693,GET /rate/the+shawshank+redemption+1994=4",2022-10-18T05:18:53,520693,GET /rate/the+shawshank+redemption+1994=4,the+shawshank+redemption+1994,4,1994
717,"2022-10-18T05:18:54,516250,GET /rate/the+shawshank+redemption+1994=5",2022-10-18T05:18:54,516250,GET /rate/the+shawshank+redemption+1994=5,the+shawshank+redemption+1994,5,1994
718,"2022-10-18T05:18:54,519339,GET /rate/schindlers+list+1993=4",2022-10-18T05:18:54,519339,GET /rate/schindlers+list+1993=4,schindlers+list+1993,4,1993
719,"2022-10-18T05:18:54,147823,GET /rate/the+godfather+1972=5",2022-10-18T05:18:54,147823,GET /rate/the+godfather+1972=5,the+godfather+1972,5,1972
720,"2022-10-18T05:18:54,282895,GET /rate/chained+2012=3",2022-10-18T05:18:54,282895,GET /rate/chained+2012=3,chained+2012,3,2012
721,"2022-10-18T05:18:54,237299,GET /rate/the+shawshank+redemption+1994=4",2022-10-18T05:18:54,237299,GET /rate/the+shawshank+redemption+1994=4,the+shawshank+redemption+1994,4,1994
722,"2022-10-18T05:18:55,107080,GET /rate/schindlers+list+1993=3",2022-10-18T05:18:55,107080,GET /rate/schindlers+list+1993=3,schindlers+list+1993,3,1993
723,"2022-10-18T05:27:39,105876,GET /rate/the+godfather+1972=4",2022-10-18T05:27:39,105876,GET /rate/the+godfather+1972=4,the+godfather+1972,4,1972
724,"2022-10-18T05:27:40,499351,GET /rate/schindlers+list+1993=4",2022-10-18T05:27:40,499351,GET /rate/schindlers+list+1993=4,schindlers+list+1993,4,1993
725,"2022-10-18T05:27:41,494139,GET /rate/schindlers+list+1993=5",2022-10-18T05:27:41,494139,GET /rate/schindlers+list+1993=5,schindlers+list+1993,5,1993
726,"2022-10-18T05:27:42,631810,GET /rate/the+shawshank+redemption+1994=5",2022-10-18T05:27:42,631810,GET /rate/the+shawshank+redemption+1994=5,the+shawshank+redemption+1994,5,1994
727,"2022-10-18T05:27:42,460689,GET /rate/mondo+1995=4",2022-10-18T05:27:42,460689,GET /rate/mondo+1995=4,mondo+1995,4,1995
728,"2022-10-18T05:27:43,291359,GET /rate/spirited+away+2001=5",2022-10-18T05:27:43,291359,GET /rate/spirited+away+2001=5,spirited+away+2001,5,2001
729,"2022-10-18T05:27:43,539660,GET /rate/ghost+town+2008=4",2022-10-18T05:27:43,539660,GET /rate/ghost+town+2008=4,ghost+town+2008,4,2008
730,"2022-10-18T05:27:44,578196,GET /rate/fight+club+1999=4",2022-10-18T05:27:44,578196,GET /rate/fight+club+1999=4,fight+club+1999,4,1999
731,"2022-10-18T05:27:45,195514,GET /rate/gettysburg+1993=4",2022-10-18T05:27:45,195514,GET /rate/gettysburg+1993=4,gettysburg+1993,4,1993
732,"2022-10-18T05:27:45,99763,GET /rate/amandla+a+revolution+in+four-part+harmony+2002=4",2022-10-18T05:27:45,99763,GET /rate/amandla+a+revolution+in+four-part+harmony+2002=4,amandla+a+revolution+in+four-part+harmony+2002,4,2002
733,"2022-10-18T05:27:45,125031,GET /rate/lovers+like+us+1975=4",2022-10-18T05:27:45,125031,GET /rate/lovers+like+us+1975=4,lovers+like+us+1975,4,1975
734,"2022-10-18T05:27:46,486794,GET /rate/the+st.+valentines+day+massacre+1967=3",2022-10-18T05:27:46,486794,GET /rate/the+st.+valentines+day+massacre+1967=3,the+st.+valentines+day+massacre+1967,3,1967
735,"2022-10-18T05:27:48,612848,GET /rate/monty+python+and+the+holy+grail+1975=5",2022-10-18T05:27:48,612848,GET /rate/monty+python+and+the+holy+grail+1975=5,monty+python+and+the+holy+grail+1975,5,1975
736,"2022-10-18T05:27:50,91934,GET /rate/the+shawshank+redemption+1994=4",2022-10-18T05:27:50,91934,GET /rate/the+shawshank+redemption+1994=4,the+shawshank+redemption+1994,4,1994
737,"2022-10-18T05:27:51,9200,GET /rate/the+hobbit+an+unexpected+journey+2012=5",2022-10-18T05:27:51,9200,GET /rate/the+hobbit+an+unexpected+journey+2012=5,the+hobbit+an+unexpected+journey+2012,5,2012
738,"2022-10-18T05:27:51,379718,GET /rate/schindlers+list+1993=5",2022-10-18T05:27:51,379718,GET /rate/schindlers+list+1993=5,schindlers+list+1993,5,1993
739,"2022-10-18T05:27:51,46192,GET /rate/rabbit-proof+fence+2002=4",2022-10-18T05:27:51,46192,GET /rate/rabbit-proof+fence+2002=4,rabbit-proof+fence+2002,4,2002
740,"2022-10-18T05:27:51,525379,GET /rate/fight+club+1999=5",2022-10-18T05:27:51,525379,GET /rate/fight+club+1999=5,fight+club+1999,5,1999
741,"2022-10-18T05:27:54,361575,GET /rate/the+godfather+1972=5",2022-10-18T05:27:54,361575,GET /rate/the+godfather+1972=5,the+godfather+1972,5,1972
742,"2022-10-18T05:27:54,485831,GET /rate/fight+club+1999=4",2022-10-18T05:27:54,485831,GET /rate/fight+club+1999=4,fight+club+1999,4,1999
743,"2022-10-18T05:27:54,80412,GET /rate/the+lion+king+1994=4",2022-10-18T05:27:54,80412,GET /rate/the+lion+king+1994=4,the+lion+king+1994,4,1994
744,"2022-10-18T05:27:54,311001,GET /rate/killer+1998=3",2022-10-18T05:27:54,311001,GET /rate/killer+1998=3,killer+1998,3,1998
745,"2022-10-18T05:27:54,133850,GET /rate/the+godfather+1972=4",2022-10-18T05:27:54,133850,GET /rate/the+godfather+1972=4,the+godfather+1972,4,1972
746,"2022-10-18T05:27:54,112471,GET /rate/the+usual+suspects+1995=4",2022-10-18T05:27:54,112471,GET /rate/the+usual+suspects+1995=4,the+usual+suspects+1995,4,1995
747,"2022-10-18T05:27:55,257848,GET /rate/the+godfather+1972=4",2022-10-18T05:27:55,257848,GET /rate/the+godfather+1972=4,the+godfather+1972,4,1972
748,"2022-10-18T05:27:56,627388,GET /rate/the+shawshank+redemption+1994=5",2022-10-18T05:27:56,627388,GET /rate/the+shawshank+redemption+1994=5,the+shawshank+redemption+1994,5,1994
749,"2022-10-18T05:27:56,289378,GET /rate/the+shawshank+redemption+1994=5",2022-10-18T05:27:56,289378,GET /rate/the+shawshank+redemption+1994=5,the+shawshank+redemption+1994,5,1994
750,"2022-10-18T05:27:56,330395,GET /rate/schindlers+list+1993=4",2022-10-18T05:27:56,330395,GET /rate/schindlers+list+1993=4,schindlers+list+1993,4,1993
751,"2022-10-18T05:27:58,247501,GET /rate/the+godfather+1972=4",2022-10-18T05:27:58,247501,GET /rate/the+godfather+1972=4,the+godfather+1972,4,1972
752,"2022-10-18T05:27:58,531834,GET /rate/the+usual+suspects+1995=4",2022-10-18T05:27:58,531834,GET /rate/the+usual+suspects+1995=4,the+usual+suspects+1995,4,1995
753,"2022-10-18T05:27:59,226144,GET /rate/city+of+god+2002=4",2022-10-18T05:27:59,226144,GET /rate/city+of+god+2002=4,city+of+god+2002,4,2002
754,"2022-10-18T05:28:01,201015,GET /rate/schindlers+list+1993=4",2022-10-18T05:28:01,201015,GET /rate/schindlers+list+1993=4,schindlers+list+1993,4,1993
755,"2022-10-18T05:28:01,193150,GET /rate/the+shawshank+redemption+1994=3",2022-10-18T05:28:01,193150,GET /rate/the+shawshank+redemption+1994=3,the+shawshank+redemption+1994,3,1994
756,"2022-10-18T05:28:01,563617,GET /rate/the+shawshank+redemption+1994=5",2022-10-18T05:28:01,563617,GET /rate/the+shawshank+redemption+1994=5,the+shawshank+redemption+1994,5,1994
757,"2022-10-18T05:28:02,495521,GET /rate/the+shawshank+redemption+1994=4",2022-10-18T05:28:02,495521,GET /rate/the+shawshank+redemption+1994=4,the+shawshank+redemption+1994,4,1994
758,"2022-10-18T05:18:55,122497,GET /rate/girl+6+1996=3",2022-10-18T05:18:55,122497,GET /rate/girl+6+1996=3,girl+6+1996,3,1996
759,"2022-10-18T05:18:57,123972,GET /rate/jellyfish+2007=3",2022-10-18T05:18:57,123972,GET /rate/jellyfish+2007=3,jellyfish+2007,3,2007
760,"2022-10-18T05:18:59,526936,GET /rate/the+shawshank+redemption+1994=4",2022-10-18T05:18:59,526936,GET /rate/the+shawshank+redemption+1994=4,the+shawshank+redemption+1994,4,1994
761,"2022-10-18T05:18:59,391910,GET /rate/the+godfather+1972=4",2022-10-18T05:18:59,391910,GET /rate/the+godfather+1972=4,the+godfather+1972,4,1972
762,"2022-10-18T05:18:59,149489,GET /rate/the+only+son+1936=4",2022-10-18T05:18:59,149489,GET /rate/the+only+son+1936=4,the+only+son+1936,4,1936
763,"2022-10-18T05:19,249747,GET /rate/out+on+a+limb+1992=4",2022-10-18T05:19,249747,GET /rate/out+on+a+limb+1992=4,out+on+a+limb+1992,4,1992
764,"2022-10-18T05:19,424305,GET /rate/the+shawshank+redemption+1994=4",2022-10-18T05:19,424305,GET /rate/the+shawshank+redemption+1994=4,the+shawshank+redemption+1994,4,1994
765,"2022-10-18T05:19,613235,GET /rate/the+usual+suspects+1995=4",2022-10-18T05:19,613235,GET /rate/the+usual+suspects+1995=4,the+usual+suspects+1995,4,1995
